"";"GSM1784988";"GSM1784990";"GSM1784993";"GSM1784994";"GSM1784996";"GSM1785001";"GSM1785004";"GSM1785005";"GSM1785008";"GSM1785009";"GSM1785011";"GSM1785012";"GSM1785013";"GSM1785021";"GSM1785022";"GSM1785028";"GSM1785035";"GSM1785038";"GSM1785039";"GSM1785041";"GSM1785042";"GSM1785053";"GSM490136";"GSM490137"
"ENSG00000168028";6,561910632208;6,92191006303478;6,14530357413289;7,00607893586918;6,45872285902537;6,561910632208;6,83186834837846;6,46425425533076;6,53470795694392;6,82346125352653;6,63771457615968;6,44805924252464;6,63179058652933;6,31803148994971;6,33876553385364;6,59784890799692;6,83488763706751;6,62894537865321;6,75845060616641;6,71067506361518;6,5932348685715;6,27401805868743;6,18682971718302;6,24841230367642
"ENSG00000168036";6,2217933564948;6,14692885265691;5,94984512419409;6,59972566361981;6,31187088305507;5,89249771101276;6,12583685539804;6,31767932339398;6,24611372360787;6,29207002009972;6,2528214039814;6,26243536120044;6,43054365477373;5,64231387758392;5,98604594698858;5,99718694126263;6,15879897769634;6,11520358301835;6,18295429775758;6,11487846290176;6,19407103037944;6,07572944543237;9,44928348320734;9,0758062480307
"ENSG00000168040";6,85132180232769;6,80452546508096;6,68605959446913;6,82551439152511;6,87315686333555;6,87114111598209;6,76611109265679;6,89468153189978;6,80744604524699;6,79789087907373;6,71408197711914;6,60643871666357;6,60532289611418;6,61105487615602;6,82327482317763;6,93866535405089;7,02858611562471;6,93021967944609;6,82115200576065;7,04754452604653;6,95099959779878;6,59953086457509;8,56711342720891;8,31567003576999
"ENSG00000168061";6,80403973851926;6,87456616921011;6,93977132299234;6,85212221817083;6,74673767106173;7,05584596864592;6,9061189420437;6,9370769389789;6,74879237293945;6,75953226314385;6,76748218077728;6,77972958802319;6,84715419589694;6,94465284966183;6,90991663014495;6,96274858694545;6,96565753809123;7,00688920209082;6,81344251148015;6,92554364981948;6,75985244604389;6,90330927288757;7,01159967831234;6,83674802565103
"ENSG00000168065";6,84458376328696;6,85595090797957;6,44171252378123;6,87452779761593;7,04814548551242;6,57689379589931;6,63536805545276;6,89772265067993;6,89444103575569;6,97514172770241;6,70632518056835;7,19826482943848;6,77523135851572;6,40356078062339;6,74805658930153;7,08311555065683;6,61322605016469;6,65962539537968;7,06142766169631;6,75163813387718;6,91085556572984;6,82524807811521;10,6563994177339;10,6344739585011
"ENSG00000168066";7,12014601119617;6,99328859239204;6,87277782358052;6,95964114842434;7,22996573840873;6,91946111550869;7,04152705016034;7,14530342941059;7,21384488407927;7,20048601520662;6,97809690581709;7,1761434330478;7,14495619453817;7,01519984883254;7,07428661994799;7,03604930103719;7,17288819455554;7,12584861514966;7,25021335208217;7,00850963009376;7,16821380998086;7,18938176146517;6,67253532841037;6,64428149668125
"ENSG00000168077";6,68224267663156;6,73101047894234;6,60702120095208;6,73000950848524;6,96684330256394;6,84997516679774;6,61821555329893;6,8337788790293;7,37930330378658;6,76326257951942;6,81675942899483;6,96851120671659;6,68565011006513;6,57130849754083;6,8603379800906;6,53229778463918;6,79964178107302;6,76630018080123;6,83783550847845;6,78471817218919;6,74772238657145;6,66931547051421;7,8683145708129;7,93652179797589
"ENSG00000168079";5,64753087818316;5,73516991822534;5,91401228193556;5,63405698920906;5,57062425826987;5,91300437404129;5,76046575239876;5,64898494200365;5,85053633733202;5,5286375376568;5,74855851222135;5,71701828274049;5,76629988380199;5,88772967219491;5,72892279375448;5,83146156045355;5,79947174557268;5,84621483679116;5,54275246678422;5,72635601137009;5,67103996715234;5,73957865818785;7,50529415099172;9,45321935324431
"ENSG00000168090";6,57250487536514;6,51262874065914;6,25096939534371;6,52471176850911;6,54782070981671;6,43740272595966;6,52881594302269;6,5554381137632;6,57073219888608;6,7648357249136;6,63999889897578;6,48550427939649;6,40669769284559;6,34392887668693;6,54879866766507;6,67147239576175;6,89195253996614;6,59497975733198;6,56142031631629;6,68352009184474;6,57075202402785;6,51537982511311;8,4377191281995;8,29629247708941
"ENSG00000168101";6,53973999890295;6,4126215672205;6,4056752573261;6,46935598594752;6,33713134047231;6,58444079180373;6,55026321350953;6,50975352737598;6,44318080388207;6,35952619310812;6,47890210881305;6,51352392620059;6,52092220827628;6,51078491628586;6,54635558893041;6,61292278752569;6,709674001864;6,59389114577866;6,45241366400596;6,45614885666293;6,2421277463634;6,39117986530045;7,36687936207937;7,42229689818737
"ENSG00000168116";6,09538737753367;6,14635041022985;5,96545927289765;6,27088310864765;5,93885365578368;6,04569784035882;6,15795454686458;5,93866517754214;5,76532581313411;5,87491550739022;5,94678658506285;5,91521281012513;5,9688085455431;5,83364787190202;5,97013747697857;5,90572104293041;6,04278110266707;6,04450629212072;5,98685134562963;5,82950736840399;6,00823255325593;6,03879239916466;6,05637016291033;6,1043941511165
"ENSG00000168118";5,47183062139999;5,41853842858319;5,35694445007497;5,46246116585006;5,35026388843827;5,32172649234716;5,42130339284318;5,37918061562929;5,36042564296646;5,35694445007497;5,35694445007497;5,34515996828041;5,16165910208057;5,33709473259059;5,51423978510745;5,35736962509244;5,42645562041119;5,35694445007497;5,25383041958848;5,61088507186438;5,32158398469294;5,25631765152286;6,26867033352331;6,23127563488384
"ENSG00000168135";5,94000030117074;6,12577074915359;6,48329667721339;6,18078627326426;6,061359015208;6,39243514832033;6,31282016484924;6,04755356317356;5,95507190828251;6,07618235108071;6,21194145969459;6,16903029674456;6,21355569802745;6,32083112770492;6,06990679027492;6,28217398761597;6,20835049282297;6,27195254128949;6,17189142832792;6,14142164500784;6,11476557632629;6,20106401590538;6,04942147076732;6,05685963032458
"ENSG00000168137";5,84703103276881;5,75755544221445;5,61266213400611;5,80471566740698;5,8769563710201;5,74112672989504;5,81991356202945;5,80256201518553;5,85369006143793;5,90395481616868;5,67186488383533;5,95902456754342;6,08801585547105;5,69718392003055;5,63034767864806;5,57100324024641;5,57786061064609;5,67879584438078;5,92791364020734;5,68646951628266;5,86172519348969;5,87092026141682;6,16780051390121;6,20356576871992
"ENSG00000168143";5,42135791004017;5,70030068639913;5,05379111791414;6,07242010590515;5,25472708674671;4,76955038563383;5,26352143631423;5,29755864190215;4,94570387906062;5,51777290643747;5,43896551912226;5,01020370319467;5,27542166384292;4,89464947977377;5,12801133769755;4,79133873954546;5,20284415600393;5,26672645290481;5,44056425492672;5,20163697527664;5,31356372777204;5,56682820393403;6,03869917680245;6,03977634900414
"ENSG00000168172";5,09827304484905;5,43163596730771;5,34088771292781;6,07990965034126;5,29800967852835;4,9840824326342;5,0915638277052;4,91459513204143;5,47505864772556;5,2701334091021;5,22473832163956;5,02177307806267;5,12750780793516;4,54513570478096;5,42511117683976;4,68095282640612;4,78869824290669;5,18953561668782;5,47332432018316;4,80076655013905;5,38959371388124;4,97720172100737;6,38052690458942;6,29299419853193
"ENSG00000168175";6,48430156362658;6,43942226725708;6,14526323611169;6,72033960908767;6,59271292719066;6,10810121368378;6,4602035878149;6,4557353750128;6,63957854533696;6,52482770599388;6,25220473585038;6,63195328207245;5,99395576986602;6,10507113299022;6,61216131868372;6,47513042092774;6,48171724120382;6,5813237047368;6,73861538674139;6,50104666229933;6,36545320379179;6,46103885203821;8,8577646825472;8,72196611887993
"ENSG00000168209";5,47233640334119;5,34859412137987;5,68977147204164;5,36976440442129;5,36196218212187;5,59582971491464;5,62655218100065;5,41983729603918;5,57275941473942;5,39462191999997;5,38104544761035;5,60854368435699;5,52892828130579;5,50696345590428;5,62479443014026;5,57063170487829;5,65493842660337;5,53802359363584;5,43529640720998;5,54752984984595;5,468253871506;5,48155986806907;9,01808549135664;9,88895763345337
"ENSG00000168214";6,88174221639701;6,84348018470939;6,51311329206278;7,21144326547404;7,22166754846879;6,30743634379747;6,67876402383624;6,91676323027553;7,16121232738496;6,8361145109392;6,69470108687554;7,20031145755178;6,37797455206066;6,32503615672091;6,94839450297389;6,67127150430772;6,70692230856471;6,94761958661337;6,80523167199827;6,73272221625565;6,92780774518569;7,01834774626828;10,5935540898638;10,5249740996062
"ENSG00000168216";7,2379497666804;6,8654094568597;6,9477876853163;7,25704749069962;6,88990947137244;6,69106141295362;6,79815639576991;7,24218315592327;7,10632633710222;6,75869791632178;7,22964660696737;6,64694234864693;6,41526909985848;6,57052277914344;7,21700702353065;6,94607298572464;6,9638498010115;6,72495468254153;6,8549183739211;7,13280756080921;7,01450624018018;6,78351679170521;10,2518291759238;10,4588136617028
"ENSG00000168246";5,8923992326234;5,9531517187755;5,87366950711692;6,07395791244535;5,87401817726984;5,98017433206071;5,80290349909956;5,95909700580826;5,8939428148671;5,73871729215453;5,91127630438666;5,84700398571553;5,7849214266505;5,84835611171659;5,98550479566881;5,94565304329991;6,0449101876754;5,85476034572808;5,76714709876239;5,8907810243022;5,81871804312529;5,91600606096953;6,57090039230994;6,34338985122446
"ENSG00000168256";6,96390496605659;6,76050860754095;6,7746602539288;6,79323463268286;6,96428055249048;6,77389780291067;6,73637197391365;6,90367538211402;7,05904823801775;7,08847007067697;6,90028742182231;6,86726598626939;6,8325381645278;6,79609314801842;6,98228716956281;7,04787665054261;7,12613528149469;6,83249625411655;6,94627893997214;6,91707789664688;6,8603216085552;6,84753951393073;7,77631899123292;7,53940454063024
"ENSG00000168259";6,50393893816995;6,49207727273942;6,31486597242734;6,6406333610471;6,80759051402332;6,45235808202119;6,46648293698609;6,65119990575959;6,64843866022012;6,57458423749235;6,69861776417612;6,62892130907058;6,52359062709354;6,35102748047135;6,55340605525848;6,46213337630922;6,37899054684874;6,48864205931693;6,63151093912019;6,69598642497913;6,57237920147459;6,61199324158782;8,92305551272372;8,961955007597
"ENSG00000168263";3,8532209441453;3,85861727157325;4,04518854810801;3,85297744127507;3,89357245303683;4,0219498343547;4,15478943317057;3,93226991297667;3,92281985047118;3,86105351633865;4,08776957348204;4,02679735487748;4,01831322103731;4,00153570737004;3,83779752528779;4,03019188990028;4,14238791639982;4,01950101713801;3,85874490245052;4,0937158065995;3,88991710088774;3,92676186415378;6,26465838007381;6,34060469447932
"ENSG00000168264";7,27141607594298;6,9573991258064;7,1769224565519;7,04852821346984;7,17333394243376;7,05621766165288;7,14581385902127;7,19166638512273;7,46210360281458;7,56302634082918;7,1079224530267;7,30401208787728;7,02908541896843;7,07987212695988;7,30217092399867;7,40710993061807;7,4672032429881;7,21425612953524;7,25815478503918;7,51408557826049;7,1676978905676;7,27245432740975;8,5497120846908;8,64925326766309
"ENSG00000168275";5,33125838490663;5,28962265262549;5,23974150421488;5,31187042042308;5,27782296012547;5,5059086436214;5,51195234267537;5,24250670908738;5,41328327123907;5,25705071136727;5,46528538400547;5,38279704166713;5,30047166396655;5,36187760659318;5,45479963775272;5,45851679089673;5,36809075156303;5,45260863575156;5,31472848153514;5,72143152831572;5,63140813978059;5,24797562034333;6,11742824975421;6,15472712682662
"ENSG00000168286";6,15527224350486;6,1805413340829;6,06516740049126;6,08897263114629;6,14095978818448;6,47656509660274;6,12791997865539;6,22118615637692;6,23696231443722;6,04864901586643;6,26691321544442;6,45172988080434;6,30153853592889;6,25949285848977;6,16805400432776;6,40827437478277;6,75368926078572;5,95694924711064;6,40058563518908;6,38187299854473;6,08849391138873;6,03140878591835;9,41607670358313;9,10749481883278
"ENSG00000168288";7,32601062545195;7,16428850452;6,7891202553565;7,39885981979691;7,44266227546245;7,07278943649216;7,09001974535953;7,27100158314181;7,32906423538948;7,31313726243783;7,39243356766207;7,20317513013424;6,92316863387124;6,89861288675668;7,33571733689147;7,17288253309645;7,1112544208015;7,16837914708482;7,19514415714501;7,40736184759238;7,27018485702655;7,12805803354527;10,7857953501474;10,6391073560773
"ENSG00000168291";6,67791936817324;6,48225522542612;5,96676842344798;6,54279366330921;6,69050917652091;6,31476571744963;6,29167358810373;6,58779917177376;6,51229506826058;6,61781132419642;6,76367067777568;6,30201655671793;6,37910795663472;6,15449126109013;6,66648575912094;6,57691834041056;6,57899540949511;6,52028594336644;6,54285309822607;6,4090232355462;6,61743794546551;6,54007168479406;10,6915908970907;10,4345881290332
"ENSG00000168297";4,82663308809116;4,56857678151658;4,52412072653718;4,71485126488824;5,13424980896299;4,54062238301549;4,72847409204104;4,69138459151904;4,90417177462156;4,86845095494099;4,71573944962795;4,8023638217235;4,81036942559408;4,65605980413017;5,13328326445249;4,73076077790155;4,61437508466333;4,80881028819262;4,84197817179873;4,70290997119868;4,82089624477494;4,88505158237744;6,28376300891522;6,23182342413175
"ENSG00000168300";5,89314465940881;5,8016327038414;5,71500661401007;6,02521860356486;5,76010297889196;5,59445644937647;5,79009587720257;5,7351574379187;5,79157754315232;5,80901905332684;5,75717964784189;5,61956541643256;5,58277868010749;5,55782965563982;5,87158508959142;5,74573542986419;5,67991346109533;5,67823597041964;5,79719557049037;5,87915542349637;5,7393492247429;5,78074436565365;9,41016815546006;9,35918419266997
"ENSG00000168303";6,05177672406267;6,03753977223978;6,23148545010267;5,64869618199663;6,02343733045832;6,28122149394267;5,90797746551455;6,06363491560051;5,55440400379318;5,84441088033218;5,96648311870154;5,87760550510328;5,95825891266827;6,00688904457723;5,95371197512944;5,98853016980534;6,0511059680987;5,87187051393107;5,78327006219044;5,99921399409453;5,87056956759175;5,88878806896418;6,94569959746077;6,70430642748755
"ENSG00000168310";6,12346367438426;5,9476623942534;5,91085683531593;5,95060537627487;6,19453752246173;5,79779908128801;5,79467928563788;6,0501955922651;6,03235153428793;6,29849652355588;6,06890724958104;6,0085310084262;5,87872792899929;5,94627347463052;6,02531007308291;5,94684409299187;5,96686599630496;6,08003733501404;6,11230150553661;6,04728116600777;6,04041834396305;6,07122563149598;6,13074598914347;6,08088762516864
"ENSG00000168374";8,4703366000006;8,36605461539913;8,18393696795198;8,44941604016545;8,79753588582937;7,91353390863017;8,44269332478977;8,72875620404926;8,88269222555621;8,67580810727113;8,81278117455857;8,61297439129934;8,75012702011846;8,14627906687785;8,81451543386902;8,60521121964639;8,71363369264003;8,44040624927272;8,56447814642573;8,7506355641033;8,63267336817027;8,30371755833769;10,5518390049224;10,5760733358786
"ENSG00000168386";3,69474949001513;3,73184216933851;3,81470168654725;3,76154199056919;4,01239879324427;3,69489888854931;3,76361399038278;3,85548714303853;3,96189910115745;3,6428994239157;3,77479704896032;3,871541739921;3,82523820065024;3,97444892537858;4,01611673505165;3,64729562245935;3,84559295776931;4,06037729053584;3,92395451591484;3,6685757015287;3,70596251420092;4,04293542541095;9,00058128150066;8,52466005884888
"ENSG00000168389";9,15760914354277;8,75265776238116;8,40010372946811;8,45924995048246;8,96047165430292;8,19051522143809;8,66195447630671;9,06215433145188;9,02469136877712;9,39991901388067;9,01811517687348;8,85777409393222;8,67588993273279;8,62810098215741;8,83102986533442;9,0048972345136;9,119382514572;8,85995557903551;8,94465453879015;8,74529631721328;9,04863511537111;9,11881124059169;12,0616579253949;11,9867957827355
"ENSG00000168393";5,63921235683562;5,82041578010642;5,84994525373448;5,65385305105561;5,49993424971718;5,49856581110328;5,73361271496849;5,91009876743866;5,72119588336172;5,6523782428601;5,93121450114326;5,73964940756563;5,54585627278135;5,82732248723979;5,67510324805069;5,7485557438163;6,16124194853679;5,80023951433225;5,75332880555593;5,88021572168241;5,7776551872748;5,7368212569051;6,93627162496054;6,88326806697352
"ENSG00000168395";5,04782879801201;4,86563478436356;5,1117191158739;5,16839642153879;4,94874198616992;5,10761249128596;5,02026203027125;5,05996007851449;4,94169757276352;4,9507319878408;5,10671124114349;4,73938416716398;5,07660754654404;5,24840146767804;5,02244271094868;4,94405894436472;5,05098010636326;4,97681260481072;5,14144662866035;4,96538346510207;5,27857792716391;5,1401754442561;6,12291630664117;6,1235267592775
"ENSG00000168404";4,28825644762538;4,22098260676826;4,37536212857335;4,19416895928236;4,34403395231603;4,31663253839978;4,22461771131057;4,26384067999317;4,3252938763051;4,19615229264531;4,30297435669305;4,28357362430897;4,31720223436202;4,48728846936784;4,31039760429892;4,28150651713326;4,16836638126305;4,36130072103952;4,29597102517997;4,22771282068794;4,2017142528962;4,28166858970056;7,07458951740287;6,9822987062321
"ENSG00000168405";3,2187958825305;3,21417150055077;3,15536751024148;3,01132840703138;3,16529231442484;3,17787336038981;3,10074456767843;3,26301667485092;3,28199514321362;2,93086657569205;3,2364222346266;3,09829362026317;3,21354647997489;3,14874482204114;3,18082053043815;3,12502125538961;3,57735429249454;3,02148294725444;3,03343428167281;3,13786494891092;3,08504820086608;3,1137433122302;8,66240247754256;8,81342973067946
"ENSG00000168411";5,98946569370864;5,90931123013654;5,75815832346371;5,95786327674289;5,93359695142651;5,68276974252082;5,86348747426409;5,83288909054969;6,08788061453492;5,92174252049909;5,83952948455373;5,87414652403333;5,64130917349721;5,55297219537727;5,82814424252227;5,88041122290143;5,83288909054969;5,87162702733944;5,75140464423512;5,66871543653799;5,95416706456743;5,68895978013477;7,86023984912384;7,62783921358641
"ENSG00000168427";5,742254651114;5,62269331889917;5,86628306881757;5,6263432573207;5,66644099907493;5,9241727947837;5,76010722062359;5,69582900212731;5,63595194551427;5,58748723754677;5,73273042627867;5,62449314220812;5,72152193857874;5,84669617395152;5,76581618385777;5,83824639417584;5,79714955764608;5,75198827292864;5,81059565792592;5,80969711046591;5,65542506211626;5,67948044057232;6,06125677041196;6,05393911594727
"ENSG00000168434";6,01205170510904;5,67114623454882;5,61545718853493;5,67642258452748;5,93759354386694;5,62045479106966;5,69628041863187;5,89657518476422;6,1331796665158;6,14661047609654;5,90170146502837;5,98823879020892;5,85720793549913;5,76131249722369;5,85246106616604;5,83541431781599;5,93299504617004;5,72157332861095;5,95994908643536;5,86592944038836;5,84983539221735;5,81076674712456;6,36596354658145;6,32898017816896
"ENSG00000168438";4,61137864960846;4,49958028245418;4,24775593415768;4,67365313349288;4,44131499107872;4,31080802891625;4,37152651146461;4,54776241878498;4,51561853267252;4,61536736059067;4,52088955286408;4,31843799608573;4,35221168691042;4,23994018724779;4,53929597061656;4,48288665639968;4,54713579543206;4,4978230902568;4,36057130251563;4,41345476362692;4,44622991699982;4,45834903539249;7,85919812189791;8,11512433238722
"ENSG00000168439";7,17648678102533;7,02507209105496;6,86448679617072;7,0610578638989;7,26487413117993;6,84732540526525;7,05263436362471;7,29936838713987;7,45458538939569;7,35257178265919;7,33794892073962;7,0301526183741;6,95716564503383;7,09666718182976;7,08876918354478;7,20997072948963;7,37115092761382;7,33555286135534;7,10476072572846;7,46504909710851;7,25471506358735;7,03165292711232;9,54630517475175;9,68671198436673
"ENSG00000168447";7,10428773406657;6,8081773975282;6,87871271997399;6,6571713475661;6,55360480527213;6,92602552655214;6,54916642511763;6,49441468720198;6,90800067673907;6,82011593742656;6,78588906416769;6,45551512111869;6,47324094499187;6,81517858595259;6,49989306178503;7,22097348969777;6,88629353679449;7,18414511767113;6,87977277268045;6,36689111497045;6,51279865832889;6,84816227143245;8,19909173224154;7,99849388093313
"ENSG00000168461";7,39194106637716;7,72703129127292;6,61330347088604;7,93210870925579;8,03401339087318;7,02823117641278;7,56064050746978;8,08503190762587;7,81354965742787;7,72381351333414;7,61615352719513;7,83741488007234;6,95305947691904;7,02928434378047;7,72187480526068;7,70683555960983;7,78292543660869;7,80070431380856;7,64768382162508;7,4929419122168;7,78370237735554;7,4821960037356;11,0607327640557;10,9799178235937
"ENSG00000168487";8,56037062042528;8,28770968829659;8,02177738654562;8,12439099844731;8,44078115550334;8,2210146545721;8,36925444365232;8,56491419210463;8,88698344527911;8,48005102808126;8,54664271902291;8,78133474651215;8,48973254468375;8,35272248839478;8,5013166033856;8,44089935644443;8,69524055059477;8,43031941880004;8,78752546470758;8,53596014611618;8,39746826316398;8,48064071674671;6,31158614020967;6,48418051655127
"ENSG00000168496";6,18049381570752;6,28144306432598;5,80775614563248;6,28664247636457;5,889563415355;6,0463423144919;6,32902919267613;6,14652799958445;6,15052030918468;5,94018893950733;6,16037528468448;6,09067215984129;6,22677807233512;5,92251180040536;6,1115093533535;6,24949395202844;6,31010636192891;6,16801981175577;6,13551410615866;6,02952958471364;6,12175658248455;6,02013212550483;6,6833431488965;6,62551976364519
"ENSG00000168497";4,286634202366;4,26937592525059;4,28162514623296;4,29942445589331;4,20697460759749;4,43741112625905;4,25338995282866;4,37698509365896;4,35659775986384;4,33881462259519;4,41011319140782;4,32231546563098;4,20335413015675;4,53870392612886;4,51370424430294;4,27242607191326;4,4767113161351;4,52156252958593;4,56603703437245;4,11367246706136;4,20161162849388;4,68620753891898;8,73037878763347;8,06961770657055
"ENSG00000168522";7,25061692251372;7,08422357572012;6,72736871193522;7,09556953034404;7,08984218027245;6,8481512472475;6,83000244912603;7,07242688085086;7,2178956300763;7,13331712335352;7,30819061465646;6,97289584580822;6,64446556619521;6,91126482803906;7,25887711449376;6,98970841540305;7,2539080264379;7,01535909512966;7,03349476279295;7,50733770222962;7,11725816415028;6,92277809112194;9,83733508100138;9,66592084219584
"ENSG00000168528";7,02412868301719;6,82358719705464;6,94910337392082;7,05054255100007;7,08628309489119;6,9370627190718;6,84689808571875;7,24019827328973;7,20126528276658;6,7584508883647;6,94977337930332;6,92184403856694;6,89906674884606;6,87246731838895;7,09566936732084;6,97956950570444;7,05644106754692;7,33276774430293;7,33226910676456;7,05613483557213;6,83537193445341;6,97902870733904;7,74009772194153;7,84160561503701
"ENSG00000168538";5,70160277520376;5,58535102133532;5,61315403309421;5,81809636722922;5,63829904912421;5,41721758877929;5,57180897141407;5,69578109765607;5,59088281755174;5,58282241046229;5,58357323307496;5,48435793368868;5,24347675504308;5,44569768565515;5,54125152376162;5,47000248590273;5,53340911673698;5,39983920024654;5,51947621001077;5,56293829969448;5,57899364801727;5,57899406532748;6,20576410468313;6,27484071211321
"ENSG00000168542";6,94828631345809;7,02340917838225;6,84945514522274;7,27279007472159;7,4479050411934;6,49245426642777;6,65194761264084;6,83623265084984;6,8725906107265;6,73234083855794;6,71178027831183;6,91759495089224;6,9027562683322;6,90525530090611;7,23286067519057;6,87426197633739;7,0206082236233;7,00036082578247;7,11244224719397;6,29411985980895;6,71851631113791;7,86364862032958;12,1735431759479;12,0735048011313
"ENSG00000168556";2,20549171031145;2,01140111693572;2,60425007756158;2,28098319797173;2,34065731062261;2,22537125727346;2,79431237548266;2,41254159239969;2,24623005384265;2,31882508525585;2,23075279884439;2,22344429555294;2,36599687146294;2,24733585004041;2,29883686494305;2,4083090735853;2,53973736415508;2,56696113985135;2,10524194420231;2,44788400347208;2,27008576669295;2,42146130756607;7,69455362673998;7,36335656320003
"ENSG00000168566";3,61713465496379;3,6600947651445;3,70649549782344;3,65607222992618;3,60990371954246;3,5361727058061;3,56460879739454;3,39052682433637;3,56554450059758;3,58548017066185;3,43516283450453;3,63184530681225;3,55246810278858;3,51220530551857;3,55759233163292;3,52259211729366;3,5384085359305;3,60060540147122;3,61713465496379;3,77154911139635;3,66258214760871;3,68970632918434;6,39208480003624;6,28910226825597
"ENSG00000168589";2,83507304350962;2,84916709237882;2,9332497812754;2,85541677372211;2,72015970455675;2,75306149887744;3,04568699307689;2,71152910974343;2,73879960936883;2,79369369541186;2,76016944083458;2,87842438479859;2,91771957485212;2,73438820089757;2,75992002527747;2,91888128005699;2,77733363201036;2,92990381676026;2,69545078509026;2,89165965727505;2,86549391733343;2,80053888348127;6,16937159154193;6,14381155735884
"ENSG00000168591";6,28964254884549;6,11375261836001;5,95574206341191;6,04953612583676;6,16675986511193;6,07784857293199;6,05698783688747;6,25876415365092;6,38131328575893;6,44955977289627;6,42319725700997;6,11090272373941;6,10770595098457;6,06372603432418;6,21128487916869;6,35237994747829;6,24447334681054;6,14688403938638;6,16480169309022;6,25057991608204;6,23443432526554;6,10780103043047;6,85305223425157;6,84577113249033
"ENSG00000168610";6,40055354788504;6,41474342113576;6,39383570702633;6,56328637033315;6,6827149560057;6,08172839690703;6,37762547063331;6,6781377444794;6,59108219586461;6,43737200134177;6,47650781971434;6,47798916694281;6,34004784102679;6,38839465789398;6,50317341386888;6,34158439077823;6,70333193396746;6,62475011659869;6,57965661847092;6,54772463816389;6,4656840433245;6,62369336248107;7,26907460871628;7,2144835424917
"ENSG00000168615";6,17542705993478;6,28995169557775;6,34632187335669;6,66412499680932;6,34423829335661;6,31904468335711;6,23585710795148;6,32122770129458;6,60726127325699;6,44677845742026;6,27057728659341;6,1627981982791;5,90895096190493;6,25644504278264;6,62024780533543;6,10499491537075;6,21286269293118;6,18182588093056;6,19579808585924;6,54678451853323;6,31005267383581;6,54426109364795;6,76771434869785;6,75914300707045
"ENSG00000168653";8,35166509789221;8,06230186176819;7,87798848475345;8,41475132334769;8,19368872158878;8,3161154406153;8,41354136224589;8,4633751876761;8,34861998236566;7,63644966294876;7,86891880430454;8,4496315542132;7,88918731541224;8,0268377349908;8,20391199631936;8,35279946810764;8,27384622456864;7,99911812723894;7,90544700728719;8,06843758102476;8,33615321217554;7,97187747117454;10,9392247653317;10,7448616093764
"ENSG00000168661";3,65077204989672;3,76549613192459;3,7156182067946;3,75959093676005;3,55000740224918;3,85583864769124;3,73123670228219;3,70424340473746;3,76605798945505;3,77189921080372;3,8446385952118;3,78645522670142;3,83613973770179;4,03297394624511;3,76566163643682;3,91619958860751;3,70372758045659;3,77712174750607;3,66617799955367;3,83890452477262;3,75298981706352;3,7610069429004;6,13904872753181;6,17910384313482
"ENSG00000168672";5,96941162769305;5,93411142223718;5,99761964135546;6,01344362732535;5,79275248574219;6,02796333522631;5,93192099840304;5,99999797224552;5,961759283993;5,89061901473278;5,78617358236002;5,86625861635558;5,70540727349891;5,91572436060739;6,01897081695071;6,03979171579163;5,91253205303327;5,92057613872381;5,92069902547408;6,05600625110645;5,97043602510827;5,96902162565164;8,60248609763853;8,54636985068307
"ENSG00000168675";5,51246755450596;5,43674049743794;5,57338080680665;5,3701027798817;5,39053852657854;5,59943483103759;5,58594211207686;5,43673719840751;5,36215608317985;5,4354474745845;5,50264022277294;5,63952937082707;5,49031024077475;5,6903982825056;5,4545713665024;5,45693895539229;5,73313809695851;5,43438394832541;5,37627212570858;5,37092667292092;5,33702978795339;5,65305365481867;6,07577238283795;6,02888254523383
"ENSG00000168679";9,67672868929636;9,26413265657156;9,16486261300397;9,63122796351032;9,39854146562272;8,66479735920678;9,20891053807785;9,61852959298336;9,65959968272764;9,46216082367524;9,90741698634118;9,05766754385068;8,56160561458553;8,50626524837748;9,69930405892448;9,76377976987481;8,92993954884653;9,10715011710603;9,38634247293117;9,25408655041059;9,51630032607028;9,16839410132108;10,2473514277331;10,0140393526343
"ENSG00000168701";6,48913714103879;6,57246373934516;6,1053578723647;6,5299001079212;6,34785155979325;6,35457754188946;6,50017223958873;6,36288954219942;6,62954358343847;6,4523169772389;6,44251979650544;6,50692290459502;6,43886937130628;6,3621086812721;6,5924183010268;6,67779811584382;7,04378261163353;6,39958848878441;6,44928398763894;6,83700223289766;6,49799114694232;6,36803152055202;8,72897506344951;8,84380859903019
"ENSG00000168710";7,32298452612157;7,17296525639176;7,06962243564147;7,47178363309131;7,37475020583714;6,99477254666497;7,27640676551058;7,34723524466095;7,43851078157552;7,34613999710593;7,25581319431717;7,36010858526535;7,01026122304961;6,90377269338567;7,35113685755727;7,38129126349687;7,38618854081992;7,36924928381028;7,2863776201752;7,18688416657062;7,36785829799837;7,32766800725474;10,8769915253854;10,9399545551126
"ENSG00000168724";6,18326309032762;6,10446640320654;6,19887883698671;6,24688019398331;6,28795591146626;5,98397588693938;6,02709079932742;6,23229341890212;6,24579635394033;6,05479844554607;6,12776566033148;6,21075654874256;5,8786239173279;5,97274405875081;6,17631842959066;6,11191510548722;5,84891313547038;6,0700806086044;6,14225796983251;6,12041706812067;6,15847001843444;6,07009979075585;6,80203614676758;6,75951817648568
